,Order Date,Customer Name,Segment,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Cost,Profit %
9450,2017-06-03,Meg O'Connel,Home Office,Spokane,Washington,West,OFF-ST-10004963,Office Supplies,Storage,Eldon Gobal File Keepers,136.26,9,130.8096,4.16666666666666
9451,2015-09-28,Roy Phan,Corporate,Los Angeles,California,West,OFF-AP-10002495,Office Supplies,Appliances,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",186.14999999999998,3,130.305,42.85714285714285
9452,2015-09-28,Roy Phan,Corporate,Los Angeles,California,West,OFF-BI-10004001,Office Supplies,Binders,GBC Recycled VeloBinder Covers,81.792,6,55.209600000000016,48.14814814814811
9453,2015-09-28,Roy Phan,Corporate,Los Angeles,California,West,OFF-SU-10004884,Office Supplies,Supplies,Acme Galleria Hot Forged Steel Scissors with Colored Handles,47.19,3,33.504900000000006,40.84507042253519
9454,2015-09-28,Roy Phan,Corporate,Los Angeles,California,West,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,36.784,2,45.060399999999994,-18.367346938775505
9455,2016-06-16,James Lanier,Home Office,Chattanooga,Tennessee,South,TEC-MA-10003493,Technology,Machines,Penpower WorldCard Pro Card Scanner,91.475,1,93.30449999999999,-1.960784313725486
9456,2017-05-27,Bart Watters,Corporate,Greensboro,North Carolina,South,TEC-AC-10002380,Technology,Accessories,Sony 8GB Class 10 Micro SDHC R40 Memory Card,27.192,3,26.852100000000004,1.2658227848101136
9457,2017-05-27,Bart Watters,Corporate,Greensboro,North Carolina,South,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",12.059999999999999,5,22.11,-45.45454545454546
9458,2014-10-09,Shirley Jackson,Consumer,San Francisco,California,West,OFF-AR-10002135,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,144.60000000000002,3,102.66600000000004,40.84507042253518
9459,2014-10-09,Shirley Jackson,Consumer,San Francisco,California,West,TEC-PH-10002583,Technology,Phones,iOttie HLCRIO102 Car Mount,15.991999999999999,1,18.9905,-15.789473684210536
9460,2014-11-17,Frank Gastineau,Home Office,New York City,New York,East,OFF-PA-10003591,Office Supplies,Paper,Southworth 100% Cotton The Best Paper,34.44,3,17.22,100.0
9461,2014-10-19,Eugene Hildebrand,Home Office,Lakewood,California,West,TEC-PH-10004922,Technology,Phones,RCA Visys Integrated PBX 8-Line Router,321.552,6,301.45500000000004,6.666666666666668
9462,2017-11-25,Brendan Sweed,Corporate,Louisville,Kentucky,South,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,701.96,2,533.4896,31.578947368421062
9463,2014-02-27,Joy Smith,Consumer,Columbus,Ohio,East,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,19.456000000000003,4,16.051200000000005,21.212121212121193
9464,2014-12-21,John Castell,Consumer,Newark,Delaware,East,OFF-LA-10004409,Office Supplies,Labels,Avery 492,17.28,6,9.331200000000003,85.18518518518515
9465,2016-11-19,Janet Molinari,Corporate,Seattle,Washington,West,FUR-FU-10000448,Furniture,Furnishings,Tenex Chairmats For Use With Carpeted Floors,31.96,2,30.362000000000002,5.263157894736838
9466,2017-11-05,Christina DeMoss,Consumer,New York City,New York,East,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,164.68800000000002,6,109.10580000000002,50.943396226415096
9467,2017-11-05,Christina DeMoss,Consumer,New York City,New York,East,FUR-TA-10003469,Furniture,Tables,Balt Split Level Computer Training Table,166.5,2,233.1,-28.57142857142857
9468,2017-11-05,Christina DeMoss,Consumer,New York City,New York,East,OFF-PA-10001870,Office Supplies,Paper,Xerox 202,12.96,2,6.7392,92.3076923076923
9469,2017-11-05,Christina DeMoss,Consumer,New York City,New York,East,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",110.96,2,57.6992,92.3076923076923
9470,2017-11-05,Christina DeMoss,Consumer,New York City,New York,East,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,99.98,2,95.98080000000002,4.166666666666654
9471,2017-11-05,Christina DeMoss,Consumer,New York City,New York,East,OFF-BI-10002706,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,11.424,1,7.7112,48.148148148148145
9472,2017-11-05,Christina DeMoss,Consumer,New York City,New York,East,FUR-CH-10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,128.12400000000002,2,103.92280000000002,23.287671232876708
9473,2017-11-05,Christina DeMoss,Consumer,New York City,New York,East,FUR-FU-10004245,Furniture,Furnishings,"Career Cubicle Clock, 8 1/4"", Black",101.4,5,62.868,61.29032258064516
9474,2015-05-31,Janet Molinari,Corporate,Chicago,Illinois,Central,OFF-LA-10000443,Office Supplies,Labels,Avery 501,5.904,2,3.9114,50.943396226415096
9475,2015-05-31,Janet Molinari,Corporate,Chicago,Illinois,Central,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,173.48800000000003,7,119.27300000000005,45.45454545454542
9476,2015-05-31,Janet Molinari,Corporate,Chicago,Illinois,Central,FUR-FU-10002703,Furniture,Furnishings,"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""",51.56,2,113.432,-54.54545454545454
9477,2015-05-31,Janet Molinari,Corporate,Chicago,Illinois,Central,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,3.563999999999999,3,9.801000000000002,-63.63636363636365
9478,2014-09-07,Shahid Shariari,Consumer,Oswego,Illinois,Central,OFF-FA-10000936,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,13.16,5,9.0475,45.45454545454545
9479,2014-09-07,Shahid Shariari,Consumer,Oswego,Illinois,Central,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,3.8279999999999994,3,10.335600000000001,-62.962962962962976
9480,2014-09-07,Shahid Shariari,Consumer,Oswego,Illinois,Central,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,304.98999999999995,5,838.7225000000001,-63.63636363636363
9481,2017-11-06,Harry Greene,Consumer,Dallas,Texas,Central,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",18.16,2,16.343999999999998,11.111111111111123
9482,2015-06-20,Becky Castell,Home Office,Philadelphia,Pennsylvania,East,TEC-AC-10001838,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,319.98400000000004,2,227.98860000000002,40.35087719298246
9483,2014-07-22,Alejandro Ballentine,Home Office,Los Angeles,California,West,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,19.68,6,13.1856,49.25373134328357
9484,2016-12-02,Muhammed Yedwab,Corporate,Houston,Texas,Central,FUR-BO-10003893,Furniture,Bookcases,Sauder Camden County Collection Library,781.8639999999999,10,919.84,-15.000000000000007
9485,2016-12-02,Muhammed Yedwab,Corporate,Houston,Texas,Central,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962,30.816000000000003,9,21.186000000000007,45.45454545454542
9486,2017-10-12,Natalie Fritzler,Consumer,Wheeling,West Virginia,East,FUR-TA-10001932,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",673.3439999999999,3,750.2975999999999,-10.256410256410257
9487,2017-12-11,Nona Balk,Corporate,Paterson,New Jersey,East,OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins,6.540000000000001,3,4.381800000000001,49.25373134328357
9488,2015-10-01,Eric Murdock,Consumer,Portland,Oregon,West,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,572.8000000000001,2,522.6800000000001,9.589041095890416
9489,2016-08-05,Maureen Fritzler,Corporate,Huntsville,Alabama,South,OFF-AR-10000538,Office Supplies,Art,"Boston Model 1800 Electric Pencil Sharpener, Gray",197.04999999999998,7,137.935,42.85714285714285
9490,2017-01-03,Christopher Martinez,Consumer,San Francisco,California,West,OFF-BI-10004584,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System,2022.2720000000002,8,1339.7552,50.9433962264151
9491,2017-01-03,Christopher Martinez,Consumer,San Francisco,California,West,OFF-AR-10000817,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,9.120000000000001,3,6.019200000000001,51.515151515151494
9492,2017-11-07,Erin Creighton,Consumer,Oklahoma City,Oklahoma,Central,OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,38.160000000000004,9,19.080000000000002,100.0
9493,2016-01-03,Bill Overfelt,Corporate,Broken Arrow,Oklahoma,Central,FUR-TA-10000617,Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",1592.8500000000001,7,1242.4230000000002,28.2051282051282
9494,2016-01-03,Bill Overfelt,Corporate,Broken Arrow,Oklahoma,Central,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,11.88,2,6.534000000000001,81.81818181818181
9495,2016-05-12,Vivian Mathis,Consumer,Mission Viejo,California,West,TEC-AC-10004518,Technology,Accessories,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,120.0,6,73.19999999999999,63.93442622950821
9496,2016-05-12,Vivian Mathis,Consumer,Mission Viejo,California,West,OFF-AP-10002222,Office Supplies,Appliances,Staple holder,8.67,1,6.3290999999999995,36.98630136986302
9497,2017-11-05,Adam Bellavance,Home Office,Greenwood,Indiana,Central,OFF-PA-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",4.41,1,2.3814,85.18518518518518
9498,2017-11-05,Adam Bellavance,Home Office,Greenwood,Indiana,Central,OFF-PA-10000565,Office Supplies,Paper,Easy-staple paper,167.94,3,85.6494,96.07843137254902
9499,2017-11-05,Adam Bellavance,Home Office,Greenwood,Indiana,Central,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,67.8,10,36.611999999999995,85.18518518518519
9500,2016-05-26,Chris McAfee,Consumer,Milwaukee,Wisconsin,Central,FUR-FU-10002088,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,26.94,3,15.6252,72.41379310344828
9501,2015-11-20,Kelly Williams,Consumer,San Francisco,California,West,FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps,32.04,3,24.03,33.33333333333333
9502,2016-04-22,Michael Moore,Consumer,Rome,New York,East,OFF-AR-10000614,Office Supplies,Art,Barrel Sharpener,32.129999999999995,9,23.776199999999996,35.135135135135144
9503,2016-04-22,Michael Moore,Consumer,Rome,New York,East,OFF-AR-10003190,Office Supplies,Art,Newell 32,2.88,1,2.0736,38.88888888888889
9504,2016-10-14,Pauline Webber,Corporate,New York City,New York,East,TEC-PH-10004094,Technology,Phones,Motorola L703CM,1091.93,7,818.9475,33.333333333333336
9505,2016-10-14,Pauline Webber,Corporate,New York City,New York,East,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,111.96,2,57.099599999999995,96.07843137254902
9506,2014-04-05,Ruben Dartt,Consumer,Dearborn Heights,Michigan,Central,OFF-AR-10002952,Office Supplies,Art,Stanley Contemporary Battery Pencil Sharpeners,26.7,2,19.224,38.888888888888886
9507,2014-04-05,Ruben Dartt,Consumer,Dearborn Heights,Michigan,Central,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",40.199999999999996,5,22.11,81.8181818181818
9508,2014-04-05,Ruben Dartt,Consumer,Dearborn Heights,Michigan,Central,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",13.89,3,9.3063,49.253731343283576
9509,2014-04-05,Ruben Dartt,Consumer,Dearborn Heights,Michigan,Central,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,689.8199999999999,6,669.1253999999999,3.092783505154641
9510,2016-08-06,Liz MacKendrick,Consumer,New York City,New York,East,OFF-AR-10002399,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",38.339999999999996,9,22.620599999999996,69.49152542372883
9511,2014-12-14,Cari Sayre,Corporate,Chicago,Illinois,Central,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,9.263999999999998,3,23.159999999999997,-60.0
9512,2017-05-30,Kean Thornton,Consumer,Dallas,Texas,Central,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",204.66639999999998,1,210.686,-2.857142857142869
9513,2016-10-14,Bobby Elias,Consumer,Appleton,Wisconsin,Central,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,1649.75,5,1105.3325000000002,49.253731343283555
9514,2014-03-14,Neil Französisch,Home Office,Jacksonville,Florida,South,OFF-PA-10000176,Office Supplies,Paper,Xerox 1887,91.056,6,59.186400000000006,53.84615384615383
9515,2014-02-17,Delfina Latchford,Consumer,Chicago,Illinois,Central,OFF-AR-10003631,Office Supplies,Art,Staples in misc. colors,54.208,14,45.3992,19.402985074626862
9516,2015-08-24,Maurice Satty,Consumer,Bowling Green,Ohio,East,TEC-PH-10000923,Technology,Phones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",26.982,3,22.9347,17.647058823529413
9517,2015-08-24,Maurice Satty,Consumer,Bowling Green,Ohio,East,OFF-LA-10003190,Office Supplies,Labels,Avery 474,6.911999999999999,3,4.406399999999999,56.862745098039234
9518,2015-08-24,Maurice Satty,Consumer,Bowling Green,Ohio,East,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,435.504,3,386.5098000000001,12.676056338028147
9519,2017-05-08,Michelle Moray,Consumer,San Francisco,California,West,OFF-AP-10000692,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,81.08,4,58.377599999999994,38.8888888888889
9520,2016-02-04,Jennifer Braxton,Corporate,Los Angeles,California,West,OFF-ST-10004180,Office Supplies,Storage,Safco Commercial Shelving,93.02,2,89.2992,4.166666666666663
9521,2014-12-19,Speros Goranitis,Consumer,Chicago,Illinois,Central,TEC-PH-10002817,Technology,Phones,RCA ViSYS 25425RE1 Corded phone,323.97600000000006,3,287.5287000000001,12.676056338028156
9522,2014-12-19,Speros Goranitis,Consumer,Chicago,Illinois,Central,OFF-PA-10000295,Office Supplies,Paper,Xerox 229,15.552000000000003,3,10.108800000000002,53.84615384615383
9523,2014-12-19,Speros Goranitis,Consumer,Chicago,Illinois,Central,OFF-ST-10000419,Office Supplies,Storage,"Rogers Jumbo File, Granite",32.592,3,40.3326,-19.191919191919194
9524,2017-12-05,Patrick Bzostek,Home Office,Seattle,Washington,West,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,83.92000000000002,5,54.54800000000002,53.84615384615381
9525,2017-12-05,Patrick Bzostek,Home Office,Seattle,Washington,West,FUR-FU-10003268,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,199.89999999999998,5,159.92,24.999999999999993
9526,2017-12-05,Patrick Bzostek,Home Office,Seattle,Washington,West,TEC-PH-10000148,Technology,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,31.176000000000002,3,38.1906,-18.36734693877551
9527,2017-12-05,Patrick Bzostek,Home Office,Seattle,Washington,West,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,172.752,6,112.2888,53.84615384615387
9528,2017-12-05,Patrick Bzostek,Home Office,Seattle,Washington,West,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,9.296,2,6.2748,48.14814814814814
9529,2017-03-24,Ann Chong,Corporate,Beaumont,Texas,Central,OFF-ST-10002352,Office Supplies,Storage,Iris Project Case,12.768,2,11.810400000000001,8.108108108108102
9530,2017-07-08,Mathew Reese,Home Office,Seattle,Washington,West,OFF-PA-10003127,Office Supplies,Paper,Easy-staple paper,52.76,2,28.4904,85.18518518518518
9531,2017-10-26,Benjamin Farhat,Home Office,Dallas,Texas,Central,OFF-ST-10000464,Office Supplies,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",55.616,2,50.0544,11.111111111111114
9532,2016-10-27,Ben Wallace,Consumer,New York City,New York,East,FUR-CH-10000553,Furniture,Chairs,"Metal Folding Chairs, Beige, 4/Carton",427.644,14,346.8668,23.287671232876704
9533,2016-10-27,Ben Wallace,Consumer,New York City,New York,East,OFF-FA-10000134,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",40.669999999999995,7,28.062299999999993,44.92753623188407
9534,2016-10-27,Ben Wallace,Consumer,New York City,New York,East,OFF-ST-10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,33.48,2,32.1408,4.166666666666661
9535,2016-10-27,Ben Wallace,Consumer,New York City,New York,East,OFF-BI-10002949,Office Supplies,Binders,Prestige Round Ring Binders,9.728000000000002,2,6.4448000000000025,50.94339622641506
9536,2017-06-12,Troy Staebel,Consumer,Chicago,Illinois,Central,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",8.856,3,15.7194,-43.66197183098593
9537,2016-09-25,Aaron Smayling,Corporate,San Francisco,California,West,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",477.666,2,393.372,21.42857142857142
9538,2017-09-07,Allen Armold,Consumer,Providence,Rhode Island,East,OFF-PA-10002659,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book,16.9,5,9.126,85.18518518518519
9539,2017-09-07,Allen Armold,Consumer,Providence,Rhode Island,East,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,39.96,2,21.178800000000003,88.67924528301884
9540,2015-05-11,Paul Stevenson,Home Office,Phoenix,Arizona,West,FUR-CH-10004540,Furniture,Chairs,Global Chrome Stack Chair,191.96800000000002,7,175.1708,9.589041095890412
9541,2015-08-06,Rachel Payne,Corporate,Houston,Texas,Central,OFF-LA-10004544,Office Supplies,Labels,Avery 505,35.52,3,22.200000000000003,60.0
9542,2015-08-06,Rachel Payne,Corporate,Houston,Texas,Central,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,6.229999999999999,5,15.886500000000003,-60.784313725490215
9543,2015-08-06,Rachel Payne,Corporate,Houston,Texas,Central,OFF-PA-10003302,Office Supplies,Paper,Xerox 1906,56.704,2,37.56640000000001,50.94339622641506
9544,2015-08-06,Rachel Payne,Corporate,Houston,Texas,Central,FUR-BO-10003965,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,369.19919999999996,3,483.2165999999999,-23.595505617977523
9545,2014-10-29,Noah Childs,Corporate,Columbus,Indiana,Central,TEC-AC-10003433,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,1.98,2,1.089,81.81818181818183
9546,2014-10-29,Noah Childs,Corporate,Columbus,Indiana,Central,OFF-PA-10000482,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",75.88,2,40.2164,88.67924528301886
9547,2016-06-18,Stewart Carmichael,Corporate,Philadelphia,Pennsylvania,East,OFF-PA-10004610,Office Supplies,Paper,Xerox 1900,6.848000000000001,2,4.708000000000002,45.45454545454542
9548,2016-06-18,Stewart Carmichael,Corporate,Philadelphia,Pennsylvania,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,4.626,2,8.480999999999998,-45.454545454545446
9549,2016-06-18,Stewart Carmichael,Corporate,Philadelphia,Pennsylvania,East,OFF-AP-10001394,Office Supplies,Appliances,Harmony Air Purifier,453.6,3,362.88000000000005,24.99999999999999
9550,2015-05-03,Nicole Fjeld,Home Office,San Jose,California,West,OFF-BI-10004654,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,13.847999999999999,3,8.655,60.0
9551,2015-11-10,Sam Craven,Consumer,Philadelphia,Pennsylvania,East,OFF-ST-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart ,577.5840000000001,6,534.2652,8.108108108108098
